----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 1714.34,    0,      0.0,      0.1,    -9.82,      0.0,      0.0,      0.0

 1720.94,    0,      0.1,      0.1,    -9.79,      0.0,      0.0,      0.0

 1727.54,    0,      0.3,      0.2,    -9.79,      0.0,      0.0,      0.0

 1734.14,    0,      0.1,      0.1,    -9.84,      0.0,      0.0,      0.0

 1740.70,    0,      0.4,      0.2,    -9.80,      0.0,      0.0,      0.0

 1747.35,    0,      0.1,      0.2,    -9.79,      0.0,      0.0,      0.0

 1753.92,    0,      0.2,      0.0,    -9.80,      0.0,      0.0,      0.0

 1760.56,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

 1767.13,    0,      0.1,      0.0,    -9.78,      0.0,      0.0,      0.0

 1773.75,    0,      0.1,      0.1,    -9.79,      0.0,      0.0,      0.0

 1780.36,    0,      0.1,      0.2,    -9.79,      0.0,      0.0,      0.0

 1786.95,    0,      0.1,      0.3,    -9.81,      0.0,      0.0,      0.0

 1793.55,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

 1800.12,    0,      0.1,      0.1,    -9.79,      0.0,      0.0,      0.0

 1806.76,    0,      0.2,      0.0,    -9.82,      0.0,      0.0,      0.0

 1813.36,    0,      0.1,      0.0,    -9.77,      0.0,      0.0,      0.0

 1819.95,    0,      0.0,      0.2,    -9.81,      0.0,      0.0,      0.0

 1826.46,    0,      0.2,      0.2,    -9.78,      0.0,      0.0,      0.0

  1833.8,    0,      0.3,      0.0,    -9.86,      0.0,      0.0,      0.0

 1839.69,    0,      0.1,      0.1,    -9.74,      0.0,      0.0,      0.0

 1846.32,    0,      0.3,      0.4,    -9.80,      0.0,      0.0,      0.0

 1852.97,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

 1859.55,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

 1866.18,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

 1872.77,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

 1879.26,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

 1885.88,    0,      0.0,      0.1,    -9.79,      0.0,      0.0,      0.0

 1892.49,    0,      0.1,      0.0,    -9.83,      0.0,      0.0,      0.0

  1899.9,    0,      0.1,      0.1,    -9.79,      0.0,      0.0,      0.0

 1905.69,    0,      0.0,      0.3,    -9.83,      0.0,      0.0,      0.0

 1912.30,    0,      0.0,      0.0,    -9.75,      0.0,      0.0,      0.0

 1918.87,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

 1925.46,    0,      0.3,      0.0,    -9.83,      0.0,      0.0,      0.0

 1932.10,    0,      0.3,      0.0,    -9.80,      0.0,      0.0,      0.0

 1938.73,    0,      0.0,      0.1,    -9.82,      0.0,      0.0,      0.0

 1945.33,    0,      0.3,      0.0,    -9.77,      0.0,      0.0,      0.0

 1951.94,    0,      0.2,      0.0,    -9.80,      0.0,      0.0,      0.0

 1958.56,    0,      0.3,      0.1,    -9.78,      0.0,      0.0,      0.0

 1965.19,    0,      0.3,      0.0,    -9.81,      0.0,      0.0,      0.0

 1971.79,    0,      0.0,      0.1,    -9.79,      0.0,      0.0,      0.0

 1978.36,    0,      0.0,      0.1,    -9.77,      0.0,      0.0,      0.0

 1984.95,    0,      0.1,      0.2,    -9.78,      0.0,      0.0,      0.0

 1991.59,    0,      0.1,      0.0,    -9.80,      0.0,      0.0,      0.0

 1998.14,    0,      0.5,      0.0,    -9.79,      0.0,      0.0,      0.0

 2004.76,    0,      0.1,      0.2,    -9.79,      0.0,      0.0,      0.0

 2011.39,    0,      0.2,      0.3,    -9.84,      0.0,      0.0,      0.0

  2018.0,    0,      0.1,      0.2,    -9.86,      0.0,      0.0,      0.0

 2024.60,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

 2031.20,    0,      0.0,      0.2,    -9.83,      0.0,      0.0,      0.0

 2037.80,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

 2044.39,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,      0.0

  2051.0,    0,      0.1,      0.2,    -9.81,      0.0,      0.0,      0.0

 2057.58,    0,      0.2,      0.1,    -9.80,      0.0,      0.0,      0.0

 2064.20,    0,      0.2,      0.2,    -9.81,      0.0,      0.0,      0.0

 2070.80,    0,      0.2,      0.0,    -9.80,      0.0,      0.0,     0.27

 2077.42,    0,      0.2,      0.2,    -9.82,      0.0,      0.0,      0.0

  2084.1,    0,      0.0,      0.1,    -9.81,      0.0,      0.0,      0.0

 2090.57,    0,      0.1,      0.2,    -9.82,      0.0,      0.0,      0.0

 2097.21,    0,      0.1,      0.0,    -9.79,      0.0,      0.0,      0.0

 2103.81,    0,      0.1,      0.3,    -9.77,      0.0,      0.0,      0.0

 2110.41,    0,      0.2,      0.2,    -9.77,      0.0,      0.0,      0.0

  2117.2,    0,      0.2,      0.2,    -9.86,      0.0,      0.0,      0.0

 2123.60,    0,      0.0,      0.0,    -9.84,      0.0,      0.0,      0.0

 2130.18,    0,      0.3,      0.5,    -9.77,      0.0,      0.0,      0.0

 2136.81,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

 2143.41,    0,      0.2,      0.0,    -9.79,      0.0,      0.0,      0.0

  2150.0,    0,      0.0,      0.0,    -9.82,      0.0,      0.0,      0.0

 2156.61,    0,      0.0,      0.0,    -9.79,      0.0,      0.0,      0.0

 2163.18,    0,      0.4,      0.3,    -9.81,      0.0,      0.0,      0.0

 2169.79,    0,      0.4,      0.1,    -9.79,      0.0,      0.0,      0.0

 2176.38,    0,      0.1,      0.5,    -9.81,      0.0,      0.0,      0.0

 2182.97,    0,      0.0,      0.0,    -9.83,      0.0,      0.0,      0.0

 2189.58,    0,      0.1,      0.1,    -9.82,      0.0,      0.0,      0.0

 2196.14,    0,      0.1,      0.0,    -9.81,      0.0,      0.0,      0.0

 2202.82,    0,      0.2,      0.0,    -9.76,      0.0,      0.0,      0.0

 2209.42,    0,      0.0,      0.2,    -9.81,      0.0,      0.0,      0.0

  2216.1,    0,      0.0,      0.5,    -9.80,      0.0,      0.0,      0.0

 2222.63,    0,      0.1,      0.2,    -9.81,      0.0,      0.0,      0.0

 2229.23,    0,      0.0,      0.6,    -9.83,      0.0,      0.0,      0.0

 2235.83,    0,      0.2,      0.2,    -9.83,      0.0,      0.0,      0.0

 2242.42,    0,      0.0,      0.1,    -9.82,      0.0,      0.0,      0.0

