----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
 1259.53,  512,     3.52,    -2.68,    -12.9,     0.60,     0.38,     0.81

  1266.5,  512,    -2.83,     8.36,    -8.39,     0.73,     0.75,    -2.16

 1272.65,  512,     0.75,    -8.23,    -8.50,    -1.11,      0.8,    -1.23

 1279.28,  512,     5.96,     7.55,    -7.31,     1.53,     0.25,    -1.19

 1285.94,  512,    -6.91,    -2.41,    -12.9,     -1.1,      1.2,    -1.85

 1292.56,  512,     4.44,     0.29,    -2.93,     0.59,     0.67,     -1.8

  1299.0,  512,     0.50,     3.71,   -16.27,     0.11,     0.74,    -1.79

 1305.60,  512,    -4.90,     -2.6,    -3.81,     0.16,      0.4,     -1.0

 1312.17,  512,    10.72,     2.42,    -8.92,     0.14,     0.11,    -1.41

 1318.86,  512,    -7.46,     3.51,   -13.30,     0.50,     0.36,     -1.8

 1325.49,  512,     2.26,     0.98,    -2.66,     0.45,     0.17,    -1.42

  1332.1,  512,     3.80,    -1.12,   -14.86,      0.5,     0.22,     0.79

 1338.59,  512,    -3.66,     9.35,    -7.16,     0.94,     0.52,    -1.38

 1345.27,  512,     1.20,    -6.86,    -9.52,    -1.37,     0.17,    -1.17

 1351.96,  512,     3.43,     7.35,     -9.6,     1.47,     0.55,     0.56

 1358.50,  512,    -4.14,     1.45,   -11.96,     0.91,     0.91,    -1.73

 1365.10,  512,      1.6,    -5.30,    -5.54,     0.20,     0.81,     0.36

 1371.61,  512,     1.75,     7.52,    -14.8,     0.32,     0.58,    -1.57

 1378.22,  512,    -7.75,     -5.5,    -7.99,     0.63,      0.5,     0.82

 1384.72,  512,     9.25,     4.62,    -8.98,     0.61,      0.1,    -1.13

 1391.42,  512,    -7.32,     0.86,   -16.13,     0.13,     0.75,    -1.19

  1398.3,  512,     0.19,     0.55,     0.12,      0.0,     0.20,     -1.1

 1404.33,  512,     4.35,     0.58,   -17.22,      0.7,     0.23,     -1.3

 1411.10,  512,    -6.43,     6.66,    -6.93,     0.67,     0.37,     0.94

 1417.72,  512,     7.12,     -6.3,   -10.49,    -1.42,      0.2,     -1.6

 1424.47,  512,     2.15,     3.10,   -12.24,     0.85,     0.44,     0.19

  1431.1,  512,    -1.69,     5.18,    -8.68,     0.86,     0.63,    -1.37

 1437.67,  512,      4.1,    -6.76,    -10.6,     0.83,     0.72,     0.10

 1444.20,  512,     4.18,    10.20,    -11.3,     0.81,      0.5,     0.92

