----time, Mpow,     accX,     accY,     accZ,    gyroX,    gyroY,    gyroZ
  2236.9,    0,      0.3,     0.19,    -10.0,      0.5,     0.11,      1.0

 2242.68,    0,      0.5,     0.26,    -9.98,      0.4,      0.8,      1.1

 2249.28,    0,     0.11,     0.32,    -9.90,      0.4,      0.6,      1.1

 2255.89,    0,     0.19,     0.36,    -9.80,      0.3,      0.6,      1.0

 2262.54,    0,     0.11,     0.64,    -9.72,      0.4,      0.3,      1.2

 2269.13,    0,     0.24,     0.27,    -9.63,      0.5,      0.2,     0.98

 2275.68,    0,     0.26,     0.32,    -9.64,      0.0,      0.6,     0.96

